Reaction ID,Confidence Score
PSSA1_hs,4
PSSA2_hs,4
PSt3,2
PTDCACRNCPT1,4
PTDCACRNt,4
PTDCAt,2
PTE3x,4
PTHPS,4
PTRCAT1,4
PYAM5PO,4
PYDXDH,4
PYRt2m,0
RADH,2
RADH4,2
RAHY,2
RAtn,2
RBTt,2
RDH3,4
RDH3a,4
RETFAt2,2
RETH,4
RETH1,2
RETH1e,2
RETH2,2
RETI1,2
RETI2,2
RETI3,4
RETNGLCt,2
RETNGLCt2,2
RETNt,2
RETNtr,1
RIBFLVt3,4
RTOTAL2t,2
RTOTAL3CRNCPT1,4
RTOTAL3CRNt,4
RTOTALt,2
Rtotaltl,1
S23T2g,4
S23T4g,4
S2T2g,4
S2TASE4ly,4
S3T1g,4
S3T2g,4
S3T3g,4
S3TASE1ly,4
S3TASE2ly,4
S4T1g,4
S4TASE5ly,4
S6T16g,4
S6T17g,4
S6T19g,4
S6T22g,4
S6T23g,4
S6TASE10ly,4
S6TASE12ly,4
S6TASE13ly,4
S6TASE18ly,4
S6TASE19ly,4
S6TASE20ly,4
S6TASE22ly,4
S6TASE23ly,4
S6TASE4ly,4
S6TASE7ly,4
S6TASE9ly,4
SACCD4m,4
SAMHISTA,4
SARCOXp,2
SARCStm,1
SARDHm,4
SBPP1er,4
SCP21x,4
SCP22x,4
SCPx,4
SERALANaEx,4
SERCYSNaEx,4
SERDGLNexR,2
SERDGLYexR,2
SERGLNexR,2
SERGLNNaEx,4
SERHL,4
SERPT,4
ST3GAL62g,4
SERt4,4
SERtp,2
SIAASE3ly,4
SIAT4Bg,4
SIAT9g,4
SK_citr__L_c,0
SK_pre_prot_r,0
SLDx,2
SMPD3l,4
SMPD4,2
SO4CLtex2,2
SO4HCOtex,2
SO4OXAtex2,2
SOAT12,4
SPC_HSt,2
SPH1Pte,2
SPHGNtr,2
SPHMDAc,0
SPHMYLNtl,2
SPHS1Pte,2
SPHS1Ptr,2
SPODMm,2
SPODMn,4
SPODMx,4
SPRMS,4
SPTix,4
ST6GALNAC24,2
ST6GALNAC61,2
ST8SIA11,4
ST8SIA54g,4
ST8SIA55g,4
STRDNCCPT2,4
STRDNCCRNt,4
STS1r,4
SUCCtm,4
SUCCt4_2,4
SUCOAS1m,0
SUCOASm,0
SUCRe,4
TAGt,2
TAURtcx,1
TCHOLAt2,4
TCHOLAte,2
TCHOLAtx,2
TDCHOLAte,2
TDP,4
TETPENT3CPT2,4
TETPENT3CRNt,4
TETPENT3t,2
TETPENT6CPT2,4
TETPENT6t,2
TETTET6CPT1,4
TETTET6CRNt,4
TETTET6t,2
THBPT4ACAMDASE,4
THFt2_1,4
THFtl,2
THMP,1
THMPPtm_cho,4
THP2Ctp,1
THRALANaEx,4
THRASNNaEx,4
THRGLNexR,2
THRt4,4
THYMDt1,4
THYMt,4
THYOXt2,4
TMDPP,4
TMDPPK,2
TMNDNCCPT2,4
TRDR,4
TRDR3,4
TRIODTHYt,4
TRIODTHYt2,4
TRIOK,2
TS3,4
TXA2te,2
TXASr,0
TYMSFt,1
TYMSULT,4
TYR3MO2,4
TYRCBOX,4
TYRDOPO3,4
TYRt,4
TYRt4,2
TYRTAim,4
UDPDOLPT_L,0
UDPG1P,2
UDPGLCAter,4
UGALNACtg,4
UGLCNACtg,4
UGT1A3r,4
UGT1A5r,4
UGT1A5r2,2
UMPK2,4
UMPK2n,4
UMPK3n,4
UMPK5n,4
UMPK6,4
UPPN,4
URAt,4
URATEtx,2
URIDK2m,1
URIK1,4
URIt4,4
Uritl,4
VACCt,2
VALt4,2
VALt5m,4
VALTAim,4
VALtec,4
VD3,4
VLCS2r,2
VLCSr,4
WHDDCAte,2
WHHDCAte,2
WHTSTSTERONEte,1
XANDp,4
XANtx,2
XAO2x,4
XOL7AONEtr,2
XOLEST2te,2
XOLTRI24tc,1
XOLTRI27tc,1
XOLTRI27te,1
XSERtg,1
XYLTD_D,2
XYLtly,1
EX_fad_e,0
EX_fald_e,0
EX_HC01444_e,0
EX_prpp_e,0
EX_pydx5p_e,0
r0002,0
GDRm,0
DPCOAKm,0
CPS_m,0
r0047,0
r0051,0
ALR,0
r0068,0
ALATA_Lm,0
r0084,0
r0085,0
r0097,0
PYK3,0
r0145,0
PYK4,0
r0157,0
r0170,0
r0809,0
r0173,0
r0179,0
r0186,0
r0191,0
r0193,0
r0196,0
r0205,0
r0210,0
r0221_1,0
DHFRim,0
DURADx,0
r0239,0
ALCD19y,0
r0280,0
r0281,0
r0283,0
r0308,0
r0317,0
r0321,0
r0331,0
r0340,0
r0357,0
r0360,0
r0363,0
r0364,0
r0365,0
ADADir,0
r0385,0
r0386,0
PYDXO_1,0
NAPRT,0
r0393,0
XAO2,0
r1003,0
AGPOP,0
r0423,0
r0424,0
r0426,0
r0431_1,0
r0432_1,0
r0440,0
r0443,0
r0444,0
r0450,0
DGNSK,0
r0466_1,0
RNTR3,0
RNTR4,0
XAND,0
XAO,0
r0509,0
r0510,0
r0512,0
r0517,0
FTHFCLm,0
r0525,0
NMNDA,0
DUTCP,0
CYSAMO_cho,0
r0541,0
ALDD19xr,0
ALDD19x_P,0
r0548,0
BETALDHy,0
r0555,0
r0560,0
DHRT_ibcoa,0
r0575,0
APNPT,0
PTPATim,0
r0595,0
r0596,0
r0603,0
r0604,0
r0611,0
HPROym,0
ACACT4m,0
r0636,0
ACOAR5m,0
ACACT6m,0
r0641,0
r0643,0
r0651,0
r0652_1,0
r0655,0
ECOAH5m,0
r0673,0
r0686,0
r0707,0
r0714_1,0
r0715,0
HACD6p,0
r0720_1,0
HACD5m,0
HACD4m,0
HACD4p,0
ECOAH4m,0
r0732,0
r0733,0
ACOAR4m,0
r0739,0
r0741,0
r0747,0
r0752,0
r0753,0
r0754,0
r0757,0
5HOXINDACTOX,0
r0779,0
r0783,0
ACOAR2m,0
r0795,0
r0796,0
r0813,0
r0817,0
r0818,0
SUCFUMtm,0
r0826,0
r0834,0
r0835,0
NH4tm,0
r0853,0
r0860,0
r0871,0
r0879,0
r0881,0
r0886,0
r0911,0
CITtcm,0
r0927,0
r0931,0
r0934,0
r0946,0
r0950,0
r0961,0
r0968,0
r0970,0
r0973,0
PNTOt4,0
r0990,0
r0993,0
r0995,0
r0998,0
r0999,0
r1000,0
r1006,0
r1011,0
r1012,0
r1015,0
r1018,0
r1019,0
r1020,0
r1024,0
r1025,0
r1026,0
r1030,0
CHOLESTTDe,0
r1052,0
r1078,0
r1106,0
r1109,0
r1116,0
r1135,0
r1146,0
AKGICITtm,0
OBDHm,0
DUTUP,0
r1159,0
r1165,0
r1166,0
r1168,0
r1169,0
r1171,0
r1172,0
r1174,0
r1181,0
r1183,0
r1255,0
r1257,0
r1259,0
r1299,0
r1301,0
r1302,0
r1303,0
r1318,0
r1367,0
r1368,0
r1377,0
r1380,0
r1391,0
r1401,0
GLY3Pt,0
METtm,0
thr_mt,0
r1444,0
r1446,0
r1447,0
r1451,0
r1454,0
r1457,0
r1459,0
r1472,0
r1474,0
r1477,0
r1481,0
r1500,0
r1501,0
r1512,0
r1514,0
r1516,0
r1517,0
r1521,0
r1522,0
r1523,0
r1527,0
r1529,0
r1532_1,0
HCO3_2NAt,0
r1544,0
r1546,0
r1551,0
r1559,0
r1563,0
r1566,0
r1569,0
r1570,0
r1573,0
r1574,0
r1575,0
r1576,0
r1580,0
r1583,0
r1592,0
r1596,0
r1598,0
r1599,0
r1600,0
r1602,0
r1605,0
r1606,0
r1607,0
r1608,0
r1609,0
r1614,0
LEUPHELAT2tc,0
r1625,0
r1627,0
r1628,0
r1633,0
r1635,0
r1636,0
r1638,0
r1639,0
r1640,0
r1642,0
r1643,0
VALLAT1tc,0
r1646,0
r1650,0
r1651,0
r1653,0
r1654,0
r1655,0
r1656,0
r1658,0
r1660,0
r1662,0
r1664,0
r1665,0
r1668,0
r1669,0
r1670,0
r1672,0
r1675,0
r1677,0
r1679,0
r1681,0
r1682,0
r1683,0
r1684,0
r1687,0
r1690,0
r1691,0
r1695,0
r1698,0
r1702,0
r1708,0
r1711,0
r1713,0
r1715,0
r1716,0
r1720,0
r1721,0
r1725,0
r1728,0
r1730,0
r1733,0
r1734,0
r1735,0
r1737,0
r1738,0
r1739,0
r1740,0
r1741,0
r1742,0
r1743,0
r1749,0
r1751,0
r1756,0
r1757,0
r1759,0
r1760,0
r1761,0
r1765,0
r1767,0
r1769,0
r1770,0
r1772,0
r1773,0
r1775,0
r1776,0
r1777,0
r1780,0
r1782,0
r1785,0
r1787,0
r1788,0
r1800,0
r1801,0
r1803,0
r1807,0
r1808,0
r1810,0
r1812,0
r1813,0
r1815,0
r1816,0
r1819,0
r1825,0
r1826,0
r1828,0
r1831,0
r1834,0
r1835,0
r1843,0
r1844,0
r1850,0
r1852,0
r1856,0
r1859,0
r1862,0
r1863,0
r1866,0
r1871,0
r1872,0
r1873,0
r1879,0
r1883,0
r1884,0
r1886,0
r1888,0
r1891,0
r1894,0
r1895,0
r1896,0
r1897,0
r1902,0
r1906,0
r1909,0
r1911,0
r1913,0
r1914,0
r1915,0
r1917,0
r1919,0
r1922,0
r1923,0
r1924,0
r1926,0
r1929,0
r1930,0
r1931,0
r1933,0
r1934,0
r1936,0
r1937,0
r1938,0
r1939,0
r1941,0
r1942,0
r1943,0
r1946,0
r1947,0
r1950,0
r1952,0
r1953,0
r1955,0
r1956,0
r1958,0
r1959,0
r1960,0
r1966,0
r1968,0
r1969,0
r1971,0
r1973,0
r1975,0
r1977,0
r1978,0
r1979,0
r1982,0
r1988,0
r1990,0
r1991,0
r1992,0
r1993,0
r1994,0
r1995,0
r1996,0
r1998,0
r1999,0
r2002,0
r2006,0
r2008,0
r2009,0
r2010,0
r2012,0
r2015,0
r2019,0
r2020,0
r2022,0
r2024,0
r2027,0
r2028,0
r2029,0
r2034,0
r2037,0
r2042,0
r2043,0
r2044,0
r2045,0
r2052,0
r2053,0
r2054,0
r2057,0
r2059,0
r2061,0
r2062,0
r2064,0
r2066,0
r2069,0
r2070,0
r2079,0
r2082,0
r2083,0
r2091,0
r2095,0
r2097,0
r2098,0
r2099,0
r2102,0
r2103,0
r2105,0
r2107,0
r2109,0
r2110,0
r2112,0
r2116,0
r2117,0
r2118,0
r2119,0
r2124,0
r2127,0
r2128,0
r2129,0
r2131,0
r2132,0
r2136,0
r2140,0
r2142,0
r2143,0
r2144,0
r2145,0
r2147,0
r2148,0
r2152,0
r2154,0
r2155,0
r2156,0
r2157,0
r2158,0
r2160,0
r2161,0
r2162,0
r2163,0
r2168,0
r2169,0
r2170,0
r2171,0
r2174,0
r2180,0
r2181,0
r2182,0
r2183,0
r2184,0
r2185,0
r2186,0
r2187,0
r2188,0
r2190,0
r2194,0
r2197,0
r2198,0
r2200,0
r2203,0
r2207,0
r2208,0
r2209,0
r2214,0
r2216,0
r2218,0
r2220,0
r2221,0
r2222,0
r2223,0
r2224,0
r2225,0
r2232,0
r2234,0
r2235,0
r2240,0
r2241,0
r2243,0
r2251,0
r2252,0
r2253,0
r2254,0
r2259,0
r2261,0
r2262,0
r2263,0
r2267,0
r2269,0
r2270,0
r2271,0
r2272,0
r2274,0
r2279,0
r2280,0
r2281,0
r2284,0
r2285,0
r2286,0
r2287,0
r2288,0
r2290,0
r2291,0
r2292,0
r2295,0
r2296,0
r2298,0
r2302,0
r2303,0
r2304,0
r2305,0
r2306,0
r2308,0
r2311,0
r2312,0
r2314,0
r2316,0
r2318,0
r2319,0
r2320,0
r2322,0
r2323,0
r2326,0
r2327,0
r2328,0
r2329,0
r2330,0
r2338,0
RE0549C,0
RE0565C,0
RE0566C,0
RE0571C,0
RE0574C,0
RE0576C_1,0
RE0577C,0
RE0578C,0
RE0579C_1,0
RE0581C,0
ECOAR,0
RE0688E,0
RE0827E,0
RE0828E,0
RE0830C,0
RE0830N,0
RE0916C,0
RE1077C_1,0
RE1096C,0
RE1099C,0
STS4r,0
RE1266C_1,0
CYP2R1,0
RE1447M_1,0
RE1447N_1,0
RE1448N_1,0
RE1448R_1,0
RE1516M,0
RE3038C,0
RE3040C,0
RE3051C,0
RE3052C,0
RE3074X,0
RE3082X,0
RE3086X,0
RE3095C,0
RE3106C,0
RE3112C,0
RE3121C,0
RE3132R,0
RE3134C,0
CHLSTD78I,0
RE3151C,0
RE3152C,0
RE3154C,0
RE3160R,0
RE3161C,0
RE3162C,0
RE3163C,0
RE3164C,0
RE3166C,0
RE3167C,0
RE3171C,0
RE3172C,0
RE3173C,0
RE3176C,0
RE3177M,0
RE3181C,0
RE3430X,0
FAOXC122x,4
FAOXC123C102m,4
FAOXC123x,4
FAOXC120100m,4
FAOXC12C12OHm,4
FAOXC12DCTc,2
FAOXC141C121m,4
FAOXC141C121x,4
FAOXC142C142OHm,2
FAOXC140120x,4
FAOXC14DCC12DCx,4
FAOXC15C13m,4
FAOXC15NADPx,4
FAOXC162C142m,4
FAOXC163C143m,4
FAOXC163GC142m,4
FAOXC164C165x,4
FAOXC164GC163m,4
FAOXC165C164x,4
FAOXC16Brx,4
FAOXC160140m,4
EX_5hoxindoa_e,0
EX_cala_e,0
EX_cholp_e,0
EX_dmgly_e,0
EX_ethamp_e,0
EX_g3pc_e,0
EX_gudac_e,0
EX_hcys__L_e,0
EX_kynate_e,0
EX_L2aadp_e,0
EX_pep_e,0
EX_xtsn_e,0
EX_udpglcur_e,0
EX_hLkynr_e,0
EX_nicrnt_e,0
EX_orot5p_e,0
ALAB0AT3tc,0
ARGB0AT3tc,0
ASNB0AT3tc,0
BETBGTtc,0
CYSB0AT3tc,0
ESTROSABCCte,0
FOLOAT1tc,0
FOLOATPtc,0
GLNB0AT3tc,0
GSNt2,0
LEUKABCtc,0
PHEB0AT3tc,0
PSHSABCtc,0
EX_alaasnleu_e,0
EX_alalysthr_e,0
EX_argargmet_e,0
EX_argcysser_e,0
EX_arggluglu_e,0
EX_arghisthr_e,0
EX_argleuphe_e,0
EX_arglysasp_e,0
EX_argserser_e,0
EX_asnmetpro_e,0
EX_asntyrgly_e,0
EX_asntyrphe_e,0
EX_aspalaarg_e,0
EX_aspasnglu_e,0
EX_aspglutrp_e,0
EX_asphispro_e,0
EX_asplysglu_e,0
EX_asplyshis_e,0
EX_aspmetasp_e,0
EX_aspprolys_e,0
EX_cysasnmet_e,0
EX_cysaspphe_e,0
EX_cyscys_e,0
EX_cysglnmet_e,0
EX_cysgluhis_e,0
EX_cysglutrp_e,0
EX_cysleuthr_e,0
EX_glnhishis_e,0
EX_glnlyslys_e,0
EX_glnlystrp_e,0
EX_glntrpglu_e,0
EX_glntyrleu_e,0
EX_gluglu_e,0
EX_gluilelys_e,0
EX_gluleu_e,0
EX_glumet_e,0
EX_glumethis_e,0
EX_gluthr_e,0
EX_glyhislys_e,0
EX_glytyrlys_e,0
EX_hisargcys_e,0
SK_dgchol_c,0
SK_fe3_c,0
SK_gchola_c,0
SK_hdca_c,0
SK_lnlncacoa_c,0
SK_nadp_c,0
SK_odecoa_c,0
SK_phyQ_c,0
SK_pydam_c,0
SK_retfa_c,0
SK_stcoa_c,0
SK_tdchola_c,0
DM_thmpp_c,0
DM_thmtp_c,0
THCHOLSTOICt,3
XOL7AH3ATP,3
XOL7AH3t,3
EX_xol7ah3_e,0
SK_xol7ah3_c,0
XOL7AONEt,3
XOLDIOLONEATP,3
EX_xoldiolone_e,0
7KILTCHOLt,3
EX_7klitchol_e,0
SK_7klitchol_c,0
EX_2obut_e,0
EX_glcn_e,0
ACACt2,4
ADK1,4
ADPT,4
ADSS,2
ALAR,1
EX_phpyr_e,0
EX_2hyoxplac_e,0
PHPYRte,3
3MOX4HOXMte,3
GLXt,3
EX_glx_e,0
CE4970te,3
EX_CE4970_e,0
CE2026te,3
ACTYRm,3
ACTYRtc,3
ACTYRte,3
EX_actyr_e,0
SUCACETATALTc,3
SUCACETOc,3
EX_sucaceto_e,0
VANILPYRc,3
CE2176tm,3
NACVANALAm,3
NACVANALAtm,3
NACVANALAte,3
EX_nacvanala_e,0
EX_2h3mv_e,0
2M3HBUtm,3
2M3HBUte,3
2M3HVACc,3
3H3MGLTte,3
EX_3h3mglt_e,0
3MGLUTACc,3
3MGLUTACte,3
EX_ppiogly_e,0
HMR_0614,1
HMR_0625,1
HMR_0634,1
HMR_0642,1
ETHAAL,1
HMR_0678,1
HMR_0750,1
HMR_0758,1
HMR_0761,1
HMR_0763,1
SBPP3,1
HMR_0793,1
HMR_0795,1
HMR_0809,1
HMR_2736,1
HMR_2738,1
HMR_2739,1
HMR_2740,1
HMR_2741,1
HMR_2772,1
HMR_2774,1
HMR_2775,1
HMR_2817,1
HMR_2821,1
HMR_2852,1
HMR_2857,1
HMR_2862,1
HMR_2866,1
HMR_2890,1
HMR_2945,1
HMR_3113,1
HMR_9674,1
IND3ACtm,1
ACtp,1
HMR_9680,1
HMR_9716,1
HMR_9719,1
GLUN,1
HMR_9805,1
HMR_2957,1
HMR_6580,1
HMR_0980,1
HMR_4816,1
HMR_4772,1
HMR_6672,1
12DHCHOLt,3
12DHCHOLt2,3
3DHCDCHOLabc,3
3DHCDCHOLt,3
3DHCDCHOLt2,3
3DHDCAS,4
3DHDCAt,3
3DHLCAt,3
RSVLACitr,0
